"Choice_Number","Information","Reward","Subject","Trial","Age"
9,0.733096787277306,0.961538461538462,"OA16",61,56
1,0.969691527465188,0.595238095238095,"OA16",62,56
2,0.692692140375296,0.607142857142857,"OA16",62,56
3,0.759035775770785,0.666666666666667,"OA16",62,56
4,0.686016344744395,0.421052631578947,"OA16",62,56
5,0.859556446057867,0.615384615384615,"OA16",62,56
1,0.693147180559894,0,"OA17",1,56
2,0.747045738902715,0,"OA17",1,56
3,0.826899465680356,0,"OA17",1,56
4,0.795877921092086,0,"OA17",1,56
5,0.740689000573671,0,"OA17",1,56
6,1.02219783585418,0,"OA17",1,56
7,0.721819310877141,0,"OA17",1,56
8,0.724003175116317,0,"OA17",1,56
9,0.784721352944918,0,"OA17",1,56
10,1.01942813078238,0,"OA17",1,56
11,0,0,"OA17",1,56
12,0,0,"OA17",1,56
13,0.693147180559945,0,"OA17",1,56
14,0,0,"OA17",1,56
15,0,0,"OA17",1,56
16,0,0,"OA17",1,56
17,0.693147180559945,0,"OA17",1,56
1,1.11353900875534,0,"OA17",2,56
2,0.819243339602973,1,"OA17",2,56
3,0.801429222845831,0,"OA17",2,56
4,0.000000000000000888178419700125,0,"OA17",2,56
5,0.746516618373909,0,"OA17",2,56
6,0.693147180559922,0,"OA17",2,56
7,0.693147180559956,0,"OA17",2,56
8,0,0,"OA17",2,56
9,0.825817852148531,0,"OA17",2,56
10,0.70657632431138,0,"OA17",2,56
11,0.733969175080202,1,"OA17",2,56
12,0.836988216785834,0,"OA17",2,56
13,0,0,"OA17",2,56
14,0.693147180559945,1,"OA17",2,56
15,0.693147180559945,0,"OA17",2,56
16,0.693147180559945,0,"OA17",2,56
1,0.863238269281199,0.5,"OA17",3,56
2,0.858661308665562,1,"OA17",3,56
3,0.693145401312911,0.5,"OA17",3,56
4,0.746516618373917,0,"OA17",3,56
5,0.723162314639205,0,"OA17",3,56
6,0.731793017710769,0,"OA17",3,56
7,0.693147180559944,0,"OA17",3,56
8,0.794617602558291,0,"OA17",3,56
1,0.747044299946959,0.333333333333333,"OA17",4,56
2,1.06897869380433,1,"OA17",4,56
3,0.9688192541648,0.5,"OA17",4,56
4,0.822236345884236,0,"OA17",4,56
5,0.80200516867488,1,"OA17",4,56
6,0.744565658812047,0,"OA17",4,56
7,1.20509311037219,0,"OA17",4,56
8,1.18711950780039,0,"OA17",4,56
9,0.771915465994524,0,"OA17",4,56
10,1.2537325236069,0,"OA17",4,56
11,1.15968158486054,0.5,"OA17",4,56
12,1.53952428751392,0.5,"OA17",4,56
13,1.13834494889683,0,"OA17",4,56
14,0.820739351334915,0,"OA17",4,56
15,0.693120359958372,0.5,"OA17",4,56
16,0.772312021948581,1,"OA17",4,56
17,0.692148622833347,0.333333333333333,"OA17",4,56
18,0.798248510425467,0.5,"OA17",4,56
19,0.667348365782743,1,"OA17",4,56
1,1.3959551847028,0,"OA17",5,56
2,0.893875778663999,0.5,"OA17",5,56
3,0.693147180559827,0.333333333333333,"OA17",5,56
4,0.812020936949363,0.333333333333333,"OA17",5,56
5,0.772355330942655,0.5,"OA17",5,56
6,0.755840147826656,0,"OA17",5,56
7,0.693147180559937,0,"OA17",5,56
8,0.770140222720118,0,"OA17",5,56
9,0.872005214783519,0,"OA17",5,56
10,0.794617602558291,0,"OA17",5,56
1,0.693146556930081,0.25,"OA17",6,56
2,0.746788428530606,0.25,"OA17",6,56
3,1.20603252642959,0,"OA17",6,56
4,1.47618830844075,1,"OA17",6,56
5,1.44947473199049,0,"OA17",6,56
6,1.08311139218168,0.333333333333333,"OA17",6,56
7,1.04907498870755,0,"OA17",6,56
8,0.698882231066158,0,"OA17",6,56
9,0.844584505327478,0.25,"OA17",6,56
10,0.693067979341326,0.333333333333333,"OA17",6,56
11,0.703980173720444,0,"OA17",6,56
12,0.714926487756171,0.5,"OA17",6,56
13,0.743568213850578,0.333333333333333,"OA17",6,56
14,0.683955169880114,0.5,"OA17",6,56
1,0.693145981692846,0.2,"OA17",7,56
2,0.956742367420864,0.4,"OA17",7,56
3,1.16239383921285,0.25,"OA17",7,56
4,0.693119139504991,0.6,"OA17",7,56
5,0.951031113758858,0,"OA17",7,56
6,0.692984389466954,0.25,"OA17",7,56
7,0.692526559503308,0.666666666666667,"OA17",7,56
8,0.698587636285284,0.333333333333333,"OA17",7,56
1,0.693145223562682,0.166666666666667,"OA17",8,56
2,0.747036153854519,0.75,"OA17",8,56
3,0.747343588548874,0.5,"OA17",8,56
4,0.820631514024613,0.333333333333333,"OA17",8,56
5,0.834209655072021,0.666666666666667,"OA17",8,56
6,0.830719070861126,0.666666666666667,"OA17",8,56
1,0.95628869691777,1,"OA17",9,56
2,0.747220785863917,0.666666666666667,"OA17",9,56
3,0.693143095378652,0.2,"OA17",9,56
4,0.722833739292956,0.5,"OA17",9,56
5,0.77438085964635,0,"OA17",9,56
6,0.693061632208716,0.142857142857143,"OA17",9,56
7,0.732208190685069,0,"OA17",9,56
8,0.000000000000000888178419700125,0.6,"OA17",9,56
9,0.804773705026939,0.6,"OA17",9,56
10,0.693147180559945,0.2,"OA17",9,56
11,0.667348365782743,0.333333333333333,"OA17",9,56
12,0.636514168294813,0.5,"OA17",9,56
1,1.11287541760685,0,"OA17",10,56
2,0.693144499910172,0.25,"OA17",10,56
3,0.906227884887961,1,"OA17",10,56
4,0.693110835560597,0.333333333333333,"OA17",10,56
5,0.749484654331449,0.5,"OA17",10,56
6,0.809184980312466,0,"OA17",10,56
7,0.691107895155889,0.4,"OA17",10,56
8,0.734697926259997,1,"OA17",10,56
1,0.956550447321808,0.428571428571429,"OA17",11,56
2,0.882650646679012,1,"OA17",11,56
3,0.693143725337197,0.285714285714286,"OA17",11,56
4,0.749578079528121,0.6,"OA17",11,56
5,0.809271915199779,0,"OA17",11,56
6,0.725279846481234,0,"OA17",11,56
7,0.689893874073235,0.5,"OA17",11,56
8,0.810350259755177,1,"OA17",11,56
1,0.957916172951316,1,"OA17",12,56
2,0.693132423829153,0.25,"OA17",12,56
3,0.745622596896967,0.4,"OA17",12,56
4,0.693064345089203,0.222222222222222,"OA17",12,56
5,0.834209655072021,0.666666666666667,"OA17",12,56
6,0.830719070861126,0.333333333333333,"OA17",12,56
7,0.658627563386667,0.5,"OA17",12,56
8,0.614712162304623,0.666666666666667,"OA17",12,56
1,0.958465337146372,1,"OA17",13,56
2,0.69314325807349,0.333333333333333,"OA17",13,56
3,0.751265142162837,0.666666666666667,"OA17",13,56
4,0.691639721251101,0.571428571428571,"OA17",13,56
5,0.844364531768893,1,"OA17",13,56
1,0.959214233199363,1,"OA17",14,56
2,0.69313076990472,0.3,"OA17",14,56
3,0.753098850031944,0.714285714285714,"OA17",14,56
4,0.690639957607937,0.625,"OA17",14,56
5,0.850603690761047,1,"OA17",14,56
1,0.960033800774866,1,"OA17",15,56
2,0.882152004171845,0.375,"OA17",15,56
3,0.748124248678015,0.75,"OA17",15,56
4,0.69294510572349,0,"OA17",15,56
5,0.809271915199777,0,"OA17",15,56
6,0.691746122238648,0.5,"OA17",15,56
7,0.739769080443667,0.714285714285714,"OA17",15,56
1,0.74682335402743,0.571428571428571,"OA17",16,56
2,0.811235583795619,0.9,"OA17",16,56
3,0.939448620360204,0.444444444444444,"OA17",16,56
4,0.95858296043952,0.428571428571429,"OA17",16,56
5,1.19228171880862,0,"OA17",16,56
6,1.45997885104035,0.75,"OA17",16,56
7,0.693143089635966,0.3,"OA17",16,56
8,1.43179952966807,0,"OA17",16,56
9,1.25646829101171,0,"OA17",16,56
10,0.702905898252856,0,"OA17",16,56
11,0.975900566580477,0,"OA17",16,56
12,0.755256084350844,0.666666666666667,"OA17",16,56
13,0.699899168456483,0.272727272727273,"OA17",16,56
14,0.7483176967192,0.333333333333333,"OA17",16,56
15,0.688508028930459,0.714285714285714,"OA17",16,56
16,0.730448473919053,0.75,"OA17",16,56
17,0.644602594411236,0.4,"OA17",16,56
1,0.959763705530511,0.818181818181818,"OA17",17,56
2,0.882600366872003,0.4,"OA17",17,56
3,0.69309928604757,0.5,"OA17",17,56
4,0.751265142162834,0.777777777777778,"OA17",17,56
5,0.691639721251105,0.75,"OA17",17,56
6,0.795075771149532,0.5,"OA17",17,56
7,0.683735378099131,0,"OA17",17,56
8,0.721906822557579,0.8,"OA17",17,56
1,0.95723378254741,0.454545454545455,"OA17",18,56
2,0.884942092572535,0.75,"OA17",18,56
3,0.750392203253546,0.75,"OA17",18,56
4,0.692126343755937,0.6,"OA17",18,56
5,0.849942866817577,1,"OA17",18,56
1,0.960476195768763,0.769230769230769,"OA17",19,56
2,0.883263494739186,0.416666666666667,"OA17",19,56
3,0.69306586447049,0.555555555555556,"OA17",19,56
4,0.753098850031959,0.833333333333333,"OA17",19,56
5,0.843459714020415,0.8,"OA17",19,56
1,0.960292524571961,0.714285714285714,"OA17",20,56
2,0.693076827665751,0.25,"OA17",20,56
3,0.744757192740725,0.428571428571429,"OA17",20,56
4,0.8222671104347,0,"OA17",20,56
5,0.692760094948882,0.272727272727273,"OA17",20,56
6,1.00383789450978,0.666666666666667,"OA17",20,56
7,0.806487736564237,0.375,"OA17",20,56
8,0.556967140652024,0.6,"OA17",20,56
9,0.500402423538188,0.6,"OA17",20,56
1,0.960940611816106,0.733333333333333,"OA17",21,56
2,0.883988436726124,0.461538461538462,"OA17",21,56
3,0.957340799907718,0.444444444444444,"OA17",21,56
4,0.882896044709373,0,"OA17",21,56
5,0.693142469940806,0.333333333333333,"OA17",21,56
6,1.62833309419119,0,"OA17",21,56
7,1.6087310845775,0,"OA17",21,56
8,1.58833263831974,0,"OA17",21,56
9,0.693147180559944,0,"OA17",21,56
10,0.693147180559945,0,"OA17",21,56
11,0.693147180559945,0,"OA17",21,56
12,0.693147180559945,0.6,"OA17",21,56
13,0.693147180559945,0.857142857142857,"OA17",21,56
1,0.960904288232362,0.6875,"OA17",22,56
2,0.693106191278866,0.307692307692308,"OA17",22,56
3,0.757015851034314,0.636363636363636,"OA17",22,56
4,0.687825815764051,0.777777777777778,"OA17",22,56
5,0.858201174351173,1,"OA17",22,56
1,0.961831763680255,0.705882352941177,"OA17",23,56
2,0.883946780076867,0.428571428571429,"OA17",23,56
3,1.5123762861304,0.2,"OA17",23,56
4,1.48616454366308,0,"OA17",23,56
5,0.915865170881033,0.4,"OA17",23,56
6,0.959183654461181,0,"OA17",23,56
7,0.754265634223461,0.375,"OA17",23,56
8,0.953893671925494,0,"OA17",23,56
9,0.95416097020386,0.666666666666667,"OA17",23,56
10,0.693037780987618,0.7,"OA17",23,56
11,0.692722596033181,0.307692307692308,"OA17",23,56
12,0.702404372000157,0.818181818181818,"OA17",23,56
13,0.685958545674282,0.545454545454545,"OA17",23,56
14,0,0,"OA17",23,56
15,1.1439707960497,0.428571428571429,"OA17",23,56
1,0.9616853146068,0.666666666666667,"OA17",24,56
2,0.883780739798953,0.4,"OA17",24,56
3,0.957046208905704,0.363636363636364,"OA17",24,56
4,1.41893992354089,0.166666666666667,"OA17",24,56
5,0.693094562596206,0.2,"OA17",24,56
6,0.692942392223811,0.333333333333333,"OA17",24,56
7,0.692370971846895,0.875,"OA17",24,56
1,0.961597534881735,0.631578947368421,"OA17",25,56
2,0.693072489302925,0.285714285714286,"OA17",25,56
3,0.692959147164938,0.285714285714286,"OA17",25,56
4,0.754882273432918,0.727272727272727,"OA17",25,56
5,0.844364531768893,0.333333333333333,"OA17",25,56
6,0.646498264801985,0.571428571428571,"OA17",25,56
7,0.584388915842919,0.666666666666667,"OA17",25,56
1,0.957067409158086,0.375,"OA17",26,56
2,0.887412359755215,0.65,"OA17",26,56
3,0.956904499967188,0,"OA17",26,56
4,0.882405871645588,0.384615384615385,"OA17",26,56
5,1.62825769427735,0,"OA17",26,56
6,1.61780110609291,0.285714285714286,"OA17",26,56
7,0.692137795312239,0.888888888888889,"OA17",26,56
8,0.689494930191973,0.333333333333333,"OA17",26,56
9,0.68104823574809,0.5,"OA17",26,56
10,0.658627563386667,0.5,"OA17",26,56
1,0.962206623149402,0.619047619047619,"OA17",27,56
2,1.30699135253267,0.375,"OA17",27,56
3,1.5880900073132,0.714285714285714,"OA17",27,56
4,0.911202387905466,0.352941176470588,"OA17",27,56
5,0.97510523839034,0.357142857142857,"OA17",27,56
6,1.37179723586018,0,"OA17",27,56
7,1.66566629972025,0,"OA17",27,56
8,0.930191847708913,0,"OA17",27,56
9,0.693133921280313,0.333333333333333,"OA17",27,56
10,1.1708303717597,0.9,"OA17",27,56
11,0.72477850439125,0.444444444444444,"OA17",27,56
12,0.692707934186985,0.75,"OA17",27,56
13,0.726464867546339,0.833333333333333,"OA17",27,56
14,1.00463799933105,0.5,"OA17",27,56
1,0.962040726376559,0.590909090909091,"OA17",28,56
2,0.883354779253482,0.333333333333333,"OA17",28,56
3,0.956444392024545,0.333333333333333,"OA17",28,56
4,0.881888926258689,0,"OA17",28,56
5,1.62738199568665,0,"OA17",28,56
6,1.62536829069128,0.333333333333333,"OA17",28,56
7,1.5881170659934,0,"OA17",28,56
8,1.56684573173111,0.625,"OA17",28,56
9,0.749624724555137,0.5,"OA17",28,56
10,0.69295578628741,0.769230769230769,"OA17",28,56
11,0.725576459418852,0.846153846153846,"OA17",28,56
12,1.01237346813318,0.555555555555556,"OA17",28,56
1,0.961858356206188,0.565217391304348,"OA17",29,56
2,0.751816197721758,0.8,"OA17",29,56
3,0.691175930667466,0.666666666666667,"OA17",29,56
4,0.861617541479919,1,"OA17",29,56
1,0.962827486423645,0.583333333333333,"OA17",30,56
2,0.883147898333642,0.315789473684211,"OA17",30,56
3,0.693022120631139,0.461538461538462,"OA17",30,56
4,0.755027884320219,0.857142857142857,"OA17",30,56
5,0.796114546319263,0.6,"OA17",30,56
6,0.686493970441449,0.785714285714286,"OA17",30,56
7,0.671210871425556,0,"OA17",30,56
8,0.630801224583705,0.3125,"OA17",30,56
9,0.58877715500165,0.818181818181818,"OA17",30,56
1,0.745647438807896,0.333333333333333,"OA17",31,56
2,0.808392264954271,0.35,"OA17",31,56
3,0.949543939813958,0.56,"OA17",31,56
4,1.60212853873627,0,"OA17",31,56
5,1.26723053917867,0.3,"OA17",31,56
6,0.692461794240469,0.428571428571429,"OA17",31,56
7,0.690603615426901,0.833333333333333,"OA17",31,56
8,0.684326291738605,0.5,"OA17",31,56
9,0.66597264768466,0.6,"OA17",31,56
1,0.864869610674448,0.692307692307692,"OA17",32,56
2,0.693119114859606,0.294117647058824,"OA17",32,56
3,1.01151871470339,0.538461538461538,"OA17",32,56
4,0.806476404933171,0.333333333333333,"OA17",32,56
5,0.692451058506864,0.466666666666667,"OA17",32,56
6,0.763585963004978,0.846153846153846,"OA17",32,56
7,0.858201174351168,0.866666666666667,"OA17",32,56
1,0.962277553858291,0.518518518518518,"OA17",33,56
2,0.693068910924932,0.3125,"OA17",33,56
3,0.742526734906672,0.818181818181818,"OA17",33,56
4,0.69243256205587,0.277777777777778,"OA17",33,56
5,0.732399319387378,0.733333333333333,"OA17",33,56
6,0.740023343941478,0.3125,"OA17",33,56
7,0.623878665667678,0.625,"OA17",33,56
8,0.543477135768347,0.555555555555556,"OA17",33,56
1,0.963075038192397,0.535714285714286,"OA17",34,56
2,0.884586416563856,0.363636363636364,"OA17",34,56
3,0.69290170893038,0.5,"OA17",34,56
4,0.759035775770736,0.875,"OA17",34,56
5,0.861617541479919,0.857142857142857,"OA17",34,56
1,0.958876231810362,0.391304347826087,"OA17",35,56
2,0.888261760889173,0.517241379310345,"OA17",35,56
3,0.69310219620656,0.352941176470588,"OA17",35,56
4,0.692660471895969,0.315789473684211,"OA17",35,56
5,0.760733727343956,0.75,"OA17",35,56
6,0.855230903262282,0.352941176470588,"OA17",35,56
7,0.599117325729723,0.666666666666667,"OA17",35,56
8,0.502731080199994,0.6,"OA17",35,56
1,0.963712914967832,0.533333333333333,"OA17",36,56
2,0.885449686011696,0.375,"OA17",36,56
3,0.955919359329435,0.388888888888889,"OA17",36,56
4,1.41592181920852,0,"OA17",36,56
5,1.39970168124222,0.363636363636364,"OA17",36,56
6,1.68224747969888,0,"OA17",36,56
7,0.693126079314265,0.35,"OA17",36,56
8,0.942209585507627,0,"OA17",36,56
9,0.746978978810842,0.545454545454545,"OA17",36,56
10,0.944004112537181,0,"OA17",36,56
11,0.691700118539373,0.764705882352941,"OA17",36,56
12,0.70246195605498,0.882352941176471,"OA17",36,56
13,1.01478498778855,0.545454545454545,"OA17",36,56
1,0.693086790196054,0.333333333333333,"OA17",37,56
2,0.962737558970413,0.516129032258065,"OA17",37,56
3,0.888950466697874,0.36,"OA17",37,56
4,1.5335942375883,0.333333333333333,"OA17",37,56
5,1.48286251841157,0.636363636363636,"OA17",37,56
6,1.45651168847739,0,"OA17",37,56
7,1.42870793250984,0,"OA17",37,56
8,0.996324238127173,0.368421052631579,"OA17",37,56
9,1.26365098177912,0,"OA17",37,56
10,0.892649482234749,0,"OA17",37,56
11,0.727277707676945,0.888888888888889,"OA17",37,56
12,0.691543387003751,0.529411764705882,"OA17",37,56
13,0.976511445568331,0,"OA17",37,56
14,1.07610054752204,0.583333333333333,"OA17",37,56
15,0.572982074488749,0.777777777777778,"OA17",37,56
16,0.463080455858016,0.583333333333333,"OA17",37,56
1,0.963310322855218,0.5,"OA17",38,56
2,1.32986291192812,0,"OA17",38,56
3,0.857169971939684,0.346153846153846,"OA17",38,56
4,0.762667126649626,0.789473684210526,"OA17",38,56
5,1.29604367514918,0.307692307692308,"OA17",38,56
6,0.691813482515861,0.666666666666667,"OA17",38,56
7,0.688305783271905,0.866666666666667,"OA17",38,56
8,0.677005136219862,0.5,"OA17",38,56
1,0.963145933637013,0.484848484848485,"OA17",39,56
2,0.751906911469345,0.75,"OA17",39,56
3,0.690575010210037,0.642857142857143,"OA17",39,56
4,0.866666055442494,1,"OA17",39,56
1,0.964147407501772,0.5,"OA17",40,56
2,0.884806901684167,0.333333333333333,"OA17",40,56
3,0.955008733625426,0.35,"OA17",40,56
4,0.880275735140135,0,"OA17",40,56
5,1.66311365137659,0.357142857142857,"OA17",40,56
6,0.768651175740136,0.615384615384615,"OA17",40,56
7,0.692644429142512,0.75,"OA17",40,56
8,0.746849583881935,0.894736842105263,"OA17",40,56
9,1.04297802091111,0.615384615384615,"OA17",40,56
1,0.963929531768171,0.485714285714286,"OA17",41,56
2,0.693100651918159,0.388888888888889,"OA17",41,56
3,0.763093495155818,0.666666666666667,"OA17",41,56
4,0.681621774693051,0.769230769230769,"OA17",41,56
5,0.857787118720717,1,"OA17",41,56
1,0.964966323953931,0.5,"OA17",42,56
2,0.693063338751172,0.368421052631579,"OA17",42,56
3,0.692451058506856,0.318181818181818,"OA17",42,56
4,0.763585963004981,0.761904761904762,"OA17",42,56
5,0.858201174351168,0.333333333333333,"OA17",42,56
6,0.572982074488749,0.7,"OA17",42,56
7,0.463080455858017,0.583333333333333,"OA17",42,56
1,0.863158483511716,0,"OA18",1,60
2,0.732366807136648,0,"OA18",1,60
3,1.07723620389905,0,"OA18",1,60
4,0.743384248255482,0,"OA18",1,60
5,1.13101909351409,0,"OA18",1,60
6,0.693147180559942,0,"OA18",1,60
7,0.693147180559945,0,"OA18",1,60
8,0.693147180559944,0,"OA18",1,60
1,0.863123926468987,0,"OA18",2,60
2,0.732339038043531,0,"OA18",2,60
3,0.94821231025797,1,"OA18",2,60
4,0.946787988225605,0,"OA18",2,60
5,0.70889841275234,0,"OA18",2,60
6,1.27398247748342,0,"OA18",2,60
7,0.69314718055992,0,"OA18",2,60
8,1.23365663692316,0,"OA18",2,60
9,1.18989378923402,0,"OA18",2,60
10,0.800108017071807,1,"OA18",2,60
11,0.91629073187416,0,"OA18",2,60
12,0.748962244895649,0,"OA18",2,60
13,0.729311961351761,0,"OA18",2,60
14,0.813596591387572,0,"OA18",2,60
15,0.752038698388138,0,"OA18",2,60
16,0.752038698388137,0,"OA18",2,60
17,0.693147180559945,0,"OA18",2,60
1,0.8632382692812,0.5,"OA18",3,60
2,1.01720106067448,0,"OA18",3,60
3,0.693147042944017,0,"OA18",3,60
4,0.734132657196444,0,"OA18",3,60
5,0.766084565821665,0,"OA18",3,60
6,0.836988216785834,0,"OA18",3,60
7,0.734595068887918,0,"OA18",3,60
8,0.693147180559946,0,"OA18",3,60
9,0,0,"OA18",3,60
10,0,0,"OA18",3,60
11,0.693147180559945,0,"OA18",3,60
12,0.79461760255829,0,"OA18",3,60
1,0.955799089321386,0,"OA18",4,60
2,0.902673913321541,0.333333333333333,"OA18",4,60
3,0.869832139368682,0,"OA18",4,60
4,0.707232619043261,0,"OA18",4,60
5,0.815955384143085,0,"OA18",4,60
6,0.693147180559946,0,"OA18",4,60
7,0.693147180559944,0.333333333333333,"OA18",4,60
8,0.693147180559945,0.5,"OA18",4,60
9,0.693147180559945,0,"OA18",4,60
10,0.693147180559945,0,"OA18",4,60
11,0.693147180559945,1,"OA18",4,60
1,0.955760603529709,0,"OA18",5,60
2,0.693146835889454,0.333333333333333,"OA18",5,60
3,0.956342827244839,0,"OA18",5,60
4,0.882254036203014,1,"OA18",5,60
5,1.13398529935531,0,"OA18",5,60
6,0.77112359418894,0,"OA18",5,60
7,1.58037752141329,0.5,"OA18",5,60
8,0.692148622833348,0,"OA18",5,60
9,0.689598129229969,0.25,"OA18",5,60
10,0.783178706175393,1,"OA18",5,60
11,0.636514168294813,1,"OA18",5,60
1,0.746964038656854,0.333333333333333,"OA18",6,60
2,0.693146679353266,0.25,"OA18",6,60
3,0.817696624121577,0,"OA18",6,60
4,0.74685344239486,0,"OA18",6,60
5,0.734259673298999,0.666666666666667,"OA18",6,60
6,0.824739723858181,1,"OA18",6,60
7,0.70723694925719,0.5,"OA18",6,60
8,0.69975105223607,0.333333333333333,"OA18",6,60
9,0,1,"OA18",6,60
10,0.690349910819038,1,"OA18",6,60
11,0.683955169880114,0.333333333333333,"OA18",6,60
1,1.39580148167222,0,"OA18",7,60
2,1.3643330286643,0,"OA18",7,60
3,1.33307124496726,1,"OA18",7,60
4,1.29731407746394,0.5,"OA18",7,60
5,0.693078961876359,1,"OA18",7,60
6,0.692881407591675,0.5,"OA18",7,60
7,-0.000000000000000888178419700125,0.5,"OA18",7,60
8,0.692137795312239,0.6,"OA18",7,60
9,0.689494930191974,0.4,"OA18",7,60
10,0,0,"OA18",7,60
11,0.681048235748089,0,"OA18",7,60
12,0,0,"OA18",7,60
13,0.658627563386667,0.5,"OA18",7,60
14,0.614712162304623,0.75,"OA18",7,60
1,0.956854548736471,0.6,"OA18",8,60
2,0.881062794321792,0,"OA18",8,60
3,0.957415582473923,0,"OA18",8,60
4,0.883289549050225,0.8,"OA18",8,60
5,0.693142799567464,0.6,"OA18",8,60
6,0.717081636766765,0.5,"OA18",8,60
7,0.951031113758859,0,"OA18",8,60
8,0.692984389466952,0.5,"OA18",8,60
9,0.692526559503308,0,"OA18",8,60
10,0.695821090866668,0,"OA18",8,60
11,0.913890657709238,1,"OA18",8,60
1,0.863164799847494,0.4,"OA18",9,60
2,1.27455596511639,0,"OA18",9,60
3,1.55572599289857,0.666666666666667,"OA18",9,60
4,1.21288665225905,0,"OA18",9,60
5,1.17152525639717,0.6,"OA18",9,60
6,1.09177310645216,0,"OA18",9,60
7,0.844090226707815,0.5,"OA18",9,60
8,1.09861299286002,0,"OA18",9,60
9,0.818908470627234,0.833333333333333,"OA18",9,60
10,0.693103288100088,0.5,"OA18",9,60
11,0.697323973357984,0,"OA18",9,60
12,0.695696399596992,0,"OA18",9,60
13,0.70938816965958,0.666666666666667,"OA18",9,60
14,0.684812351414247,0.666666666666667,"OA18",9,60
15,0.889365234471651,1,"OA18",9,60
1,0.955239871465,0,"OA18",10,60
